cveID,dateAdded,vendorProject,product,cvss,epss,risk,exploit,ransomCampaign
CVE-2025-27038,2025-06-03,Qualcomm,Multiple Chipsets,7.5,0.01071,Medium,No,Unknown
CVE-2025-5419,2025-06-05,Google,Chromium V8,8.8,0.01656,Medium,Yes,Unknown
CVE-2024-42009,2025-06-09,Roundcube,Webmail,9.3,0.91224,Critical,Yes,Unknown
CVE-2025-32433,2025-06-09,Erlang,Erlang/OTP,10.0,0.47695,Medium,Yes,Unknown
CVE-2025-24016,2025-06-10,Wazuh,Wazuh Server,9.9,0.93801,Critical,Yes,Unknown
CVE-2025-33053,2025-06-10,Web Distributed Authoring and Versioning,Web Distributed Authoring and Versioning (WebDAV),8.8,0.25496,Medium,Yes,Unknown
CVE-2025-43200,2025-06-16,Apple,Multiple Products,4.8,0.00323,Low,Yes,Unknown
CVE-2023-33538,2025-06-16,TP-Link,Multiple Routers,8.8,0.9132,High,Yes,Unknown
CVE-2023-0386,2025-06-17,Linux,Kernel,7.8,0.56944,High,Yes,Unknown
CVE-2024-0769,2025-06-25,D-Link,DIR-859 Router,5.3,0.68921,High,No,Unknown
CVE-2019-6693,2025-06-25,Fortinet,FortiOS,6.5,0.7127,High,Yes,Unknown
CVE-2024-54085,2025-06-25,AMI,MegaRAC SPx,10.0,0.10474,Medium,Yes,Unknown
CVE-2025-6543,2025-06-30,Citrix,NetScaler ADC and Gateway,9.2,0.03048,Medium,Yes,Unknown
CVE-2025-48928,2025-07-01,TeleMessage,TM SGNL,4.0,0.04423,Low,No,Unknown
CVE-2025-48927,2025-07-01,TeleMessage,TM SGNL,5.3,0.04675,Medium,No,Unknown
CVE-2025-6554,2025-07-02,Google,Chromium V8,8.1,0.00369,Medium,Yes,Unknown
CVE-2016-10033,2025-07-07,PHP,PHPMailer,9.8,0.9447,Critical,Yes,Unknown
CVE-2014-3931,2025-07-07,Looking Glass,Multi-Router Looking Glass (MRLG),9.8,0.35558,Medium,No,Unknown
CVE-2019-5418,2025-07-07,Rails,Ruby on Rails,7.5,0.94336,High,Yes,Unknown
CVE-2019-9621,2025-07-07,Synacor,Zimbra Collaboration Suite (ZCS),7.5,0.94119,High,Yes,Unknown
CVE-2025-5777,2025-07-10,Citrix,NetScaler ADC and Gateway,9.3,0.77305,High,Yes,Unknown
CVE-2025-47812,2025-07-14,Wing FTP Server,Wing FTP Server,10.0,0.92465,Critical,Yes,Unknown
CVE-2025-25257,2025-07-18,Fortinet,FortiWeb,9.8,0.65525,High,Yes,Unknown
CVE-2025-53770,2025-07-20,Microsoft,SharePoint,9.8,0.90947,Critical,Yes,Unknown
CVE-2025-54309,2025-07-22,CrushFTP,CrushFTP,9.0,0.72177,High,Yes,Unknown
CVE-2025-49704,2025-07-22,Microsoft,SharePoint,8.8,0.69296,High,No,Unknown
CVE-2025-2776,2025-07-22,SysAid,SysAid On-Prem,9.3,0.60228,High,Yes,Unknown
CVE-2025-49706,2025-07-22,Microsoft,SharePoint,6.5,0.71161,High,Yes,Unknown
CVE-2025-6558,2025-07-22,Google,Chromium,8.8,0.00094,Medium,Yes,Unknown
CVE-2025-2775,2025-07-22,SysAid,SysAid On-Prem,9.3,0.67776,High,Yes,Unknown
CVE-2025-20337,2025-07-28,Cisco,Identity Services Engine,10.0,0.00612,Medium,Yes,Unknown
CVE-2023-2533,2025-07-28,PaperCut,NG/MF,8.4,0.36322,Medium,Yes,Unknown
CVE-2025-20281,2025-07-28,Cisco,Identity Services Engine,10.0,0.24787,Medium,Yes,Unknown
CVE-2020-25079,2025-08-05,D-Link,DCS-2530L and DCS-2670L Devices,8.8,0.4499,Medium,No,Unknown
CVE-2020-25078,2025-08-05,D-Link,DCS-2530L and DCS-2670L Devices,7.5,0.94229,High,Yes,Unknown
CVE-2022-40799,2025-08-05,D-Link,DNR-322L,8.8,0.43771,Medium,Yes,Unknown
CVE-2013-3893,2025-08-12,Microsoft,Internet Explorer,8.8,0.81212,High,Yes,Unknown
CVE-2007-0671,2025-08-12,Microsoft,Office,8.8,0.67727,High,No,Unknown
CVE-2025-8088,2025-08-12,RARLAB,WinRAR,8.4,0.04613,Medium,Yes,Unknown
CVE-2025-8875,2025-08-13,N-able,N-Central,9.4,0.02414,Medium,Yes,Unknown
CVE-2025-8876,2025-08-13,N-able,N-Central,9.4,0.06075,Medium,Yes,Unknown
CVE-2025-54948,2025-08-18,Trend Micro,Apex One,9.4,0.20462,Medium,No,Unknown
CVE-2025-43300,2025-08-21,Apple,"iOS, iPadOS, and macOS",8.8,0.01009,Medium,Yes,Unknown
CVE-2025-48384,2025-08-25,Git,Git,8.0,0.00325,Medium,Yes,Unknown
CVE-2024-8069,2025-08-25,Citrix,Session Recording,5.1,0.48286,Medium,Yes,Unknown
CVE-2024-8068,2025-08-25,Citrix,Session Recording,5.1,0.07012,Medium,No,Unknown
CVE-2025-7775,2025-08-26,Citrix,NetScaler,9.2,0.11555,Medium,Yes,Unknown
CVE-2025-57819,2025-08-29,Sangoma,FreePBX,10.0,0.76165,High,Yes,Unknown
CVE-2025-55177,2025-09-02,Meta Platforms,WhatsApp,8.0,0.01218,Medium,No,Unknown
CVE-2020-24363,2025-09-02,TP-Link,TL-WA855RE,8.8,0.1107,Medium,Yes,Unknown
CVE-2023-50224,2025-09-03,TP-Link,TL-WR841N,6.5,0.01455,Medium,No,Unknown
CVE-2025-9377,2025-09-03,TP-Link,Multiple Routers,8.6,0.11148,Medium,No,Unknown
CVE-2025-53690,2025-09-04,Sitecore,Multiple Products,9.0,0.08727,Medium,Yes,Unknown
CVE-2025-48543,2025-09-04,Android,Runtime,8.8,0.00287,Medium,Yes,Unknown
CVE-2025-38352,2025-09-04,Linux,Kernel,7.4,0.00048,Medium,Yes,Unknown
CVE-2025-5086,2025-09-11,Dassault Systèmes,DELMIA Apriso,9.0,0.42449,Medium,Yes,Unknown
CVE-2025-10585,2025-09-23,Google,Chromium V8,8.8,0.00886,Medium,Yes,Unknown
CVE-2025-20362,2025-09-25,Cisco,Secure Firewall Adaptive Security Appliance and Secure Firewall Threat Defense,6.5,0.41474,Medium,No,Unknown
CVE-2025-20333,2025-09-25,Cisco,Secure Firewall Adaptive Security Appliance and Secure Firewall Threat Defense,9.9,0.09859,Medium,Yes,Unknown
CVE-2025-20352,2025-09-29,Cisco,IOS and IOS XE,7.7,0.02401,Medium,Yes,Unknown
CVE-2025-59689,2025-09-29,Libraesva,Email Security Gateway,6.1,0.12807,Medium,No,Unknown
CVE-2021-21311,2025-09-29,Adminer,Adminer,7.2,0.93872,High,Yes,Unknown
CVE-2025-32463,2025-09-29,Sudo,Sudo,9.3,0.20083,Medium,Yes,Unknown
CVE-2025-10035,2025-09-29,Fortra,GoAnywhere MFT,10.0,0.61753,High,Yes,Unknown
CVE-2017-1000353,2025-10-02,Jenkins,Jenkins,9.8,0.94508,Critical,Yes,Unknown
CVE-2025-4008,2025-10-02,Smartbedded,Meteobridge,8.7,0.49413,Medium,No,Unknown
CVE-2014-6278,2025-10-02,GNU,GNU Bash,8.8,0.90474,High,Yes,Unknown
CVE-2025-21043,2025-10-02,Samsung,Mobile Devices,8.8,0.11373,Medium,No,Unknown
CVE-2015-7755,2025-10-02,Juniper,ScreenOS,9.8,0.85799,High,Yes,Unknown
CVE-2011-3402,2025-10-06,Microsoft,Windows,8.8,0.89217,High,No,Unknown
CVE-2021-43226,2025-10-06,Microsoft,Windows,7.8,0.08432,Medium,Yes,Unknown
CVE-2013-3918,2025-10-06,Microsoft,Windows,8.8,0.86101,High,Yes,Unknown
CVE-2010-3765,2025-10-06,Mozilla,Multiple Products,9.8,0.87446,High,Yes,Unknown
CVE-2010-3962,2025-10-06,Microsoft,Internet Explorer,8.1,0.8703,High,Yes,Unknown
CVE-2021-22555,2025-10-06,Linux,Kernel,8.3,0.85239,High,Yes,Unknown
CVE-2025-61882,2025-10-06,Oracle,E-Business Suite,9.8,0.86887,High,Yes,Known
CVE-2025-27915,2025-10-07,Synacor,Zimbra Collaboration Suite (ZCS),5.4,0.29359,Medium,No,Unknown
CVE-2021-43798,2025-10-09,Grafana Labs,Grafana,7.5,0.94438,High,Yes,Unknown
CVE-2025-24990,2025-10-14,Microsoft,Windows,7.8,0.06862,Medium,Yes,Unknown
CVE-2025-47827,2025-10-14,IGEL,IGEL OS,4.6,0.00849,Low,Yes,Unknown
CVE-2016-7836,2025-10-14,SKYSEA,Client View,9.8,0.35342,Medium,No,Unknown
CVE-2025-59230,2025-10-14,Microsoft,Windows,7.8,0.07339,Medium,Yes,Unknown
CVE-2025-6264,2025-10-14,Rapid7,Velociraptor,5.5,0.00064,Medium,Yes,Known
CVE-2025-54253,2025-10-15,Adobe,Experience Manager (AEM) Forms,10.0,0.441,Medium,Yes,Unknown
CVE-2025-33073,2025-10-20,Microsoft,Windows,8.8,0.54075,High,Yes,Unknown
CVE-2025-2747,2025-10-20,Kentico,Xperience CMS,9.8,0.88933,High,No,Unknown
CVE-2022-48503,2025-10-20,Apple,Multiple Products,8.8,0.00325,Medium,No,Unknown
CVE-2025-61884,2025-10-20,Oracle,E-Business Suite,7.5,0.44073,Medium,Yes,Unknown
CVE-2025-2746,2025-10-20,Kentico,Xperience CMS,9.8,0.87412,High,No,Unknown
CVE-2025-61932,2025-10-22,Motex,LANSCOPE Endpoint Manager,9.3,0.08676,Medium,Yes,Unknown
CVE-2025-54236,2025-10-24,Adobe,Commerce and Magento,9.1,0.57715,High,Yes,Unknown
CVE-2025-59287,2025-10-24,Microsoft,Windows,9.8,0.71362,High,Yes,Unknown
CVE-2025-6205,2025-10-28,Dassault Systèmes,DELMIA Apriso,9.1,0.49541,Medium,No,Unknown
CVE-2025-6204,2025-10-28,Dassault Systèmes,DELMIA Apriso,8.0,0.0882,Medium,No,Unknown
CVE-2025-41244,2025-10-30,Broadcom,VMware Aria Operations and VMware Tools,7.8,0.00958,Medium,Yes,Unknown
CVE-2025-24893,2025-10-30,XWiki,Platform,9.8,0.94241,Critical,Yes,Unknown
CVE-2025-11371,2025-11-04,Gladinet,CentreStack and Triofox,7.5,0.66002,High,Yes,Unknown
CVE-2025-48703,2025-11-04,CWP,Control Web Panel,9.0,0.6426,High,Yes,Unknown
CVE-2025-21042,2025-11-10,Samsung,Mobile Devices,8.8,0.03249,Medium,Yes,Unknown
CVE-2025-62215,2025-11-12,Microsoft,Windows,7.0,0.00664,Medium,Yes,Unknown
CVE-2025-12480,2025-11-12,Gladinet,Triofox,9.1,0.75247,High,Yes,Unknown
CVE-2025-9242,2025-11-12,WatchGuard,Firebox,9.3,0.75263,High,Yes,Unknown
CVE-2025-64446,2025-11-14,Fortinet,FortiWeb,9.8,0.89715,High,Yes,Unknown
CVE-2025-58034,2025-11-18,Fortinet,FortiWeb,7.2,0.47625,Medium,Yes,Unknown
CVE-2025-13223,2025-11-19,Google,Chromium V8,8.8,0.01331,Medium,No,Unknown
CVE-2025-61757,2025-11-21,Oracle,Fusion Middleware,9.8,0.82159,High,Yes,Unknown
CVE-2021-26829,2025-11-28,OpenPLC,ScadaBR,5.4,0.1357,Medium,No,Unknown
CVE-2025-48633,2025-12-02,Android,Framework,7.8,0.00158,Medium,Yes,Unknown
CVE-2025-48572,2025-12-02,Android,Framework,7.8,0.00248,Medium,No,Unknown
CVE-2021-26828,2025-12-03,OpenPLC,ScadaBR,8.8,0.78546,High,Yes,Unknown
CVE-2025-55182,2025-12-05,Meta,React Server Components,10.0,0.57937,High,Yes,Unknown
CVE-2022-37055,2025-12-08,D-Link,Routers,9.8,0.7018,High,No,Unknown
CVE-2025-66644,2025-12-08,Array Networks ,ArrayOS AG,7.2,0.02934,Medium,Yes,Unknown
CVE-2025-6218,2025-12-09,RARLAB,WinRAR,7.8,0.05469,Medium,Yes,Unknown
CVE-2025-62221,2025-12-09,Microsoft,Windows,7.8,0.03213,Medium,Yes,Unknown
CVE-2025-58360,2025-12-11,OSGeo,GeoServer,8.2,0.82028,High,Yes,Unknown
CVE-2018-4063,2025-12-12,Sierra Wireless,AirLink ALEOS,8.8,0.00802,Medium,No,Unknown
CVE-2025-14174,2025-12-12,Google,Chromium,8.8,0.00668,Medium,Yes,Unknown
CVE-2025-14611,2025-12-15,Gladinet,CentreStack and Triofox,7.1,0.6154,High,Yes,Unknown
CVE-2025-43529,2025-12-15,Apple,Multiple Products,8.8,0.00018,Medium,Yes,Unknown
CVE-2025-59718,2025-12-16,Fortinet,Multiple Products,9.8,0.02273,Medium,Yes,Unknown
CVE-2025-59374,2025-12-17,ASUS,Live Update,9.3,0.30925,Medium,No,Unknown
CVE-2025-20393,2025-12-17,Cisco,Multiple Products,10.0,0.06138,Medium,Yes,Unknown
CVE-2025-40602,2025-12-17,SonicWall,SMA1000 appliance,6.6,0.00314,Medium,Yes,Unknown
CVE-2025-14733,2025-12-19,WatchGuard,Firebox,9.3,0.40662,Medium,Yes,Unknown
CVE-2023-52163,2025-12-22,Digiever,DS-2105 Pro,8.8,0.69152,High,No,Unknown
CVE-2025-14847,2025-12-29,MongoDB,MongoDB and MongoDB Server,8.7,0.58194,High,Yes,Unknown
CVE-2009-0556,2026-01-07,Microsoft,Office,8.8,0.76763,High,No,Unknown
CVE-2025-37164,2026-01-07,Hewlett Packard (HP),OneView,10.0,0.86712,High,Yes,Unknown
CVE-2025-8110,2026-01-12,Gogs,Gogs,8.7,0.24898,Medium,Yes,Unknown
CVE-2026-20805,2026-01-13,Microsoft,Windows,5.5,0.05512,Medium,Yes,Unknown
CVE-2026-20045,2026-01-21,Cisco,Unified Communications Manager,8.2,0.01101,Medium,Yes,Unknown
CVE-2025-34026,2026-01-22,Versa,Concerto,9.2,0.45819,Medium,No,Unknown
CVE-2025-68645,2026-01-22,Synacor, Zimbra Collaboration Suite (ZCS),8.8,0.2623,Medium,Yes,Unknown
CVE-2025-54313,2026-01-22,Prettier,eslint-config-prettier,7.5,0.04071,Medium,Yes,Unknown
CVE-2025-31125,2026-01-22,Vite,Vitejs,5.3,0.6597,High,Yes,Unknown
CVE-2024-37079,2026-01-23,Broadcom,VMware vCenter Server,9.8,0.79309,High,No,Unknown
CVE-2025-52691,2026-01-26,SmarterTools,SmarterMail,10.0,0.79965,High,Yes,Unknown
CVE-2026-24061,2026-01-26,GNU,InetUtils,9.8,0.29552,Medium,Yes,Unknown
CVE-2026-23760,2026-01-26,SmarterTools,SmarterMail,9.3,0.52362,High,Yes,Unknown
CVE-2018-14634,2026-01-26,Linux,Kernal,7.8,0.19488,Medium,Yes,Unknown
CVE-2026-21509,2026-01-26,Microsoft,Office,7.8,0.02829,Medium,Yes,Unknown
CVE-2026-24858,2026-01-27,Fortinet,Multiple Products,9.8,0.03136,Medium,Yes,Unknown
CVE-2026-1281,2026-01-29,Ivanti,Endpoint Manager Mobile (EPMM),9.8,0.14889,Medium,No,Unknown
CVE-2019-19006,2026-02-03,Sangoma,FreePBX,9.8,0.36615,Medium,No,Unknown
CVE-2025-64328,2026-02-03,Sangoma,FreePBX ,8.6,0.84618,High,No,Unknown
CVE-2021-39935,2026-02-03,GitLab,Community and Enterprise Editions,6.8,0.35649,Medium,No,Unknown
CVE-2025-40551,2026-02-03,SolarWinds,Web Help Desk,9.8,0.83622,High,No,Unknown
CVE-2025-11953,2026-02-05,React Native Community,CLI,9.8,0.9398,Critical,No,Unknown
CVE-2026-24423,2026-02-05,SmarterTools,SmarterMail,9.3,0.88177,High,No,Known
CVE-2026-21525,2026-02-10,Microsoft,Windows,6.2,0.05042,Medium,No,Unknown
CVE-2026-21514,2026-02-10,Microsoft,Office,7.8,0.01544,Medium,No,Unknown
CVE-2026-21533,2026-02-10,Microsoft,Windows,7.8,0.03913,Medium,No,Unknown
CVE-2026-21510,2026-02-10,Microsoft,Windows,8.8,0.26244,Medium,No,Unknown
CVE-2026-21519,2026-02-10,Microsoft,Windows,7.8,0.02462,Medium,No,Unknown
CVE-2026-21513,2026-02-10,Microsoft,Windows,8.8,0.15642,Medium,No,Unknown
CVE-2025-15556,2026-02-12,Notepad++,Notepad++,7.7,0.01747,Medium,No,Unknown
CVE-2024-43468,2026-02-12,Microsoft,Configuration Manager,9.8,0.82022,High,No,Unknown
CVE-2026-20700,2026-02-12,Apple,Multiple Products,7.8,0.01343,Medium,No,Unknown
CVE-2025-40536,2026-02-12,SolarWinds,Web Help Desk,8.1,0.8196,High,No,Unknown
CVE-2026-1731,2026-02-13,BeyondTrust,Remote Support (RS) and Privileged Remote Access (PRA),9.9,0.895,High,No,Known
CVE-2020-7796,2026-02-17,Synacor,Zimbra Collaboration Suite,9.8,0.84418,High,No,Unknown
CVE-2024-7694,2026-02-17,TeamT5,ThreatSonar Anti-Ransomware,7.2,0.01807,Medium,No,Unknown
CVE-2026-2441,2026-02-17,Google,Chromium,8.8,0.22378,Medium,Yes,Unknown
CVE-2008-0015,2026-02-17,Microsoft,Windows,8.8,0.76733,High,Yes,Unknown
CVE-2026-22769,2026-02-18,Dell,RecoverPoint for Virtual Machines (RP4VMs),10.0,0.13345,Medium,No,Unknown
CVE-2021-22175,2026-02-18,GitLab,GitLab,6.8,0.53372,High,No,Unknown
CVE-2025-68461,2026-02-20,Roundcube,Webmail,7.2,0.26842,Medium,No,Unknown
CVE-2025-49113,2026-02-20,Roundcube,Webmail,9.9,0.98897,Critical,Yes,Unknown
CVE-2026-25108,2026-02-24,Soliton Systems K.K,FileZen,8.7,0.05066,Medium,No,Unknown
CVE-2026-20127,2026-02-25,Cisco,Catalyst SD-WAN Controller and Manager,10.0,0.88243,High,No,Unknown
CVE-2022-20775,2026-02-25,Cisco,SD-WAN,7.8,0.12475,Medium,No,Unknown
CVE-2026-22719,2026-03-03,Broadcom,VMware Aria Operations,8.1,0.17424,Medium,No,Unknown
CVE-2026-21385,2026-03-03,Qualcomm,Multiple Chipsets,7.8,0.01287,Medium,No,Unknown
CVE-2017-7921,2026-03-05,Hikvision,Multiple Products,9.8,0.99998,Critical,No,Unknown
CVE-2021-22681,2026-03-05,Rockwell,Multiple Products,9.8,0.6363,High,No,Unknown
CVE-2021-30952,2026-03-05,Apple,Multiple Products,7.8,0.06964,Medium,No,Unknown
CVE-2023-41974,2026-03-05,Apple,iOS and iPadOS,7.8,0.01398,Medium,No,Unknown
CVE-2023-43000,2026-03-05,Apple,Multiple Products,8.8,0.03898,Medium,No,Unknown
CVE-2021-22054,2026-03-09,Omnissa,Workspace One UEM,7.5,0.97369,High,No,Unknown
CVE-2026-1603,2026-03-09,Ivanti, Endpoint Manager (EPM),8.6,0.8056,High,No,Unknown
CVE-2025-26399,2026-03-09,SolarWinds,Web Help Desk,9.8,0.895,High,No,Known
CVE-2025-68613,2026-03-11,n8n,n8n,9.9,0.99105,Critical,No,Unknown
CVE-2026-3909,2026-03-13,Google,Skia,8.8,0.01629,Medium,No,Unknown
CVE-2026-3910,2026-03-13,Google,Chromium V8,8.8,0.02,Medium,No,Unknown
CVE-2025-47813,2026-03-16,Wing FTP Server,Wing FTP Server,4.3,0.62967,Medium,No,Unknown
CVE-2025-66376,2026-03-18,Synacor,Zimbra Collaboration Suite (ZCS),7.2,0.19559,Medium,No,Unknown
CVE-2026-20963,2026-03-18,Microsoft,SharePoint,9.8,0.32613,Medium,No,Unknown
CVE-2026-20131,2026-03-19,Cisco,Secure Firewall Management Center (FMC),10.0,0.33379,Medium,No,Known
CVE-2025-54068,2026-03-20,Laravel,Livewire,9.2,0.97072,Critical,No,Unknown
CVE-2025-43520,2026-03-20,Apple,Multiple Products,5.5,0.00425,Medium,No,Unknown
CVE-2025-43510,2026-03-20,Apple,Multiple Products,7.8,0.00355,Medium,No,Unknown
CVE-2025-32432,2026-03-20,Craft CMS,Craft CMS,10.0,0.99785,Critical,Yes,Unknown
CVE-2025-31277,2026-03-20,Apple,Multiple Products,8.8,0.01534,Medium,No,Unknown
CVE-2026-33017,2026-03-25,Langflow,Langflow,9.3,0.96177,Critical,Yes,Unknown
CVE-2026-33634,2026-03-26,Aquasecurity,Trivy,9.4,0.59164,High,No,Unknown
CVE-2025-53521,2026-03-27,F5,BIG-IP,9.3,0.02295,Medium,No,Unknown
CVE-2026-3055,2026-03-30,Citrix,NetScaler,9.3,0.87166,High,No,Unknown
CVE-2026-5281,2026-04-01,Google,Dawn,8.8,0.04938,Medium,No,Unknown
CVE-2026-3502,2026-04-02,TrueConf,Client,7.8,0.05746,Medium,No,Unknown
CVE-2026-35616,2026-04-06,Fortinet,FortiClient EMS,9.8,0.90749,Critical,No,Unknown
CVE-2026-1340,2026-04-08,Ivanti,Endpoint Manager Mobile (EPMM),9.8,0.98676,Critical,No,Unknown
CVE-2026-21643,2026-04-13,Fortinet,FortiClient EMS,9.8,0.94085,Critical,No,Unknown
CVE-2023-36424,2026-04-13,Microsoft,Windows,7.8,0.12184,Medium,No,Unknown
CVE-2026-34621,2026-04-13,Adobe,Acrobat and Reader,8.6,0.07086,Medium,No,Unknown
CVE-2025-60710,2026-04-13,Microsoft,Windows,7.8,0.04598,Medium,No,Known
CVE-2023-21529,2026-04-13,Microsoft,Exchange Server,8.8,0.62104,High,No,Known
CVE-2020-9715,2026-04-13,Adobe,Acrobat,7.8,0.48595,Medium,No,Unknown
CVE-2012-1854,2026-04-13,Microsoft,Visual Basic for Applications (VBA),7.8,0.21028,Medium,No,Unknown
CVE-2026-32201,2026-04-14,Microsoft,SharePoint Server,6.5,0.43378,Medium,No,Unknown
CVE-2009-0238,2026-04-14,Microsoft,Office,8.8,0.43212,Medium,No,Unknown
CVE-2026-34197,2026-04-16,Apache,ActiveMQ,8.8,0.98256,High,No,Unknown
CVE-2025-2749,2026-04-20,Kentico,Kentico Xperience,7.2,0.03986,Medium,No,Unknown
CVE-2025-48700,2026-04-20,Synacor,Zimbra Collaboration Suite (ZCS),6.1,0.0169,Medium,No,Unknown
CVE-2024-27199,2026-04-20,JetBrains,TeamCity,7.3,0.99991,High,No,Known
CVE-2025-32975,2026-04-20,Quest,KACE Systems Management Appliance (SMA),10.0,0.02458,Medium,No,Unknown
CVE-2023-27351,2026-04-20,PaperCut,NG/MF,7.5,0.78052,High,No,Known
CVE-2026-20133,2026-04-20,Cisco,Catalyst SD-WAN Manager,6.5,0.31353,Medium,No,Unknown
CVE-2026-20122,2026-04-20,Cisco,Catalyst SD-WAN Manger,5.4,0.24585,Medium,No,Unknown
CVE-2026-20128,2026-04-20,Cisco,Catalyst SD-WAN Manager,7.5,0.07663,Medium,No,Unknown
CVE-2026-33825,2026-04-22,Microsoft,Defender,7.8,0.06749,Medium,No,Known
CVE-2026-39987,2026-04-23,Marimo,Marimo,9.3,0.99564,Critical,Yes,Unknown
CVE-2025-29635,2026-04-24,D-Link,DIR-823X,7.2,0.87944,High,No,Unknown
CVE-2024-57726,2026-04-24,SimpleHelp ,SimpleHelp,9.9,0.66601,High,No,Known
CVE-2024-57728,2026-04-24,SimpleHelp ,SimpleHelp,7.2,0.06982,Medium,No,Known
CVE-2024-7399,2026-04-24,Samsung,MagicINFO 9 Server,8.8,0.91941,High,No,Unknown
CVE-2026-32202,2026-04-28,Microsoft,Windows,4.3,0.63686,Medium,Yes,Unknown
CVE-2024-1708,2026-04-28,ConnectWise,ScreenConnect,8.4,0.9549,High,No,Known
CVE-2026-41940,2026-04-30,WebPros,cPanel & WHM and WP2 (WordPress Squared),9.3,0.98527,Critical,Yes,Known
CVE-2026-31431,2026-05-01,Linux,Kernel,7.8,0.99907,High,No,Unknown
CVE-2026-0300,2026-05-06,Palo Alto Networks,PAN-OS,9.3,0.31725,Medium,No,Unknown
CVE-2026-6973,2026-05-07,Ivanti,Endpoint Manager Mobile (EPMM),7.2,0.34454,Medium,No,Unknown
CVE-2026-42208,2026-05-08,BerriAI,LiteLLM,9.3,0.8942,High,No,Unknown
CVE-2026-20182,2026-05-14,Cisco,Catalyst SD-WAN,10.0,0.91522,Critical,No,Unknown
CVE-2026-42897,2026-05-15,Microsoft,Microsoft,8.1,0.71766,High,No,Unknown
CVE-2008-4250,2026-05-20,Microsoft,Windows,9.8,0.98751,Critical,Yes,Unknown
CVE-2009-3459,2026-05-20,Adobe,Acrobat and Reader,8.8,0.86583,High,Yes,Unknown
CVE-2010-0249,2026-05-20,Microsoft,Internet Explorer,8.8,0.91939,High,Yes,Unknown
CVE-2009-1537,2026-05-20,Microsoft,DirectX,8.8,0.51207,High,No,Unknown
CVE-2026-41091,2026-05-20,Microsoft,Defender,7.8,0.08202,Medium,No,Unknown
CVE-2026-45498,2026-05-20,Microsoft,Defender,4.0,0.63076,Medium,No,Unknown
CVE-2010-0806,2026-05-20,Microsoft,Internet Explorer,8.8,0.82172,High,Yes,Unknown
CVE-2026-34926,2026-05-21,Trend Micro,Apex One,6.7,0.12682,Medium,No,Unknown
CVE-2025-34291,2026-05-21,Langflow,Langflow,9.4,0.83629,High,No,Unknown
CVE-2026-9082,2026-05-22,Drupal,Core,9.8,0.89986,High,Yes,Unknown
CVE-2026-48172,2026-05-26,LiteSpeed,cPanel Plugin,10.0,0.18914,Medium,No,Unknown
CVE-2026-45321,2026-05-27,TanStack,TanStack,9.6,0.02342,Medium,No,Known
CVE-2026-48027,2026-05-27,Nx,Nx Console,9.3,0.0185,Medium,No,Known
CVE-2026-8398,2026-05-27,Daemon,Daemon Tools Lite,9.3,0.01456,Medium,No,Unknown
CVE-2026-0257,2026-05-29,Palo Alto Networks,PAN-OS,7.8,0.95156,High,No,Known
CVE-2024-21182,2026-06-01,Oracle,WebLogic Server,7.5,0.74162,High,No,Unknown
CVE-2025-48595,2026-06-02,Android,Framework,8.4,0.01714,Medium,No,Unknown
CVE-2022-0492,2026-06-02,Linux,Kernel,7.8,0.05528,Medium,No,Unknown
CVE-2026-45247,2026-06-03,Mirasvit,Mirasvit Full Page Cache Warmer,9.3,0.27546,Medium,No,Unknown
CVE-2026-28318,2026-06-05,SolarWinds,Serv-U,7.5,0.40012,Medium,No,Unknown
CVE-2026-42271,2026-06-08,BerriAI,LiteLLM,8.7,0.83594,High,No,Unknown
CVE-2026-50751,2026-06-08,Check Point,Security Gateway,9.3,0.83771,High,No,Known
CVE-2026-20245,2026-06-09,Cisco,Catalyst SD-WAN Manager,7.8,0.25323,Medium,No,Unknown
CVE-2026-11645,2026-06-09,Google,Chromium V8,8.8,0.0219,Medium,No,Unknown
CVE-2026-7473,2026-06-09,Arista,Extensible Operating System,6.9,0.01108,Medium,No,Unknown
CVE-2026-10520,2026-06-11,Ivanti,Sentry,10.0,0.99915,Critical,No,Unknown
CVE-2026-35273,2026-06-12,Oracle, PeopleSoft Enterprise PeopleTools,9.8,0.95473,Critical,No,Known
CVE-2026-20262,2026-06-15,Cisco,Catalyst SD-WAN Manager,6.5,0.28171,Medium,No,Unknown
CVE-2026-54420,2026-06-15,LiteSpeed,cPanel Plugin,8.5,0.01439,Medium,No,Unknown
CVE-2026-48907,2026-06-16,Widget Factory,Joomla Content Editor ,10.0,0.781,High,Yes,Unknown
CVE-2026-20253,2026-06-18,Splunk,Enterprise,9.8,0.96939,Critical,No,Unknown
CVE-2026-34908,2026-06-23,Ubiquiti,UniFi OS,10.0,0.85194,High,No,Unknown
CVE-2026-34909,2026-06-23,Ubiquiti,UniFi OS,10.0,0.65044,High,No,Unknown
CVE-2026-34910,2026-06-23,Ubiquiti,UniFi OS,10.0,0.87468,High,No,Unknown
CVE-2025-67038,2026-06-23,Lantronix,EDS5000,9.3,0.1926,Medium,No,Unknown
CVE-2026-20230,2026-06-25,Cisco,Unified Communications Manager,8.6,0.882,High,No,Unknown
CVE-2026-12569,2026-06-25,PTC,Windchill and FlexPLM,9.3,0.40586,Medium,No,Known
CVE-2026-48558,2026-06-29,SimpleHelp ,SimpleHelp,9.5,0.64313,High,No,Unknown
